timestamp,open,high,low,close,volume
2018-06-15T02:48:00.000Z,6574.0,6576.5,6574.0,6576.5,341351
2018-06-15T02:49:00.000Z,6576.5,6580.0,6576.5,6579.5,380023
2018-06-15T02:50:00.000Z,6579.5,6582.0,6579.5,6581.0,632348
2018-06-15T02:51:00.000Z,6581.0,6584.0,6581.5,6584.0,1269558
2018-06-15T02:52:00.000Z,6584.0,6588.0,6583.5,6585.5,1292834
2018-06-15T02:53:00.000Z,6585.5,6586.0,6582.0,6582.0,347060
2018-06-15T02:54:00.000Z,6582.0,6584.0,6582.0,6584.0,805528
2018-06-15T02:55:00.000Z,6584.0,6594.5,6584.0,6588.0,2743335
2018-06-15T02:56:00.000Z,6588.0,6594.5,6588.0,6592.5,1480765
2018-06-15T02:57:00.000Z,6592.5,6594.5,6592.0,6593.0,1503102
2018-06-15T02:58:00.000Z,6593.0,6593.0,6592.5,6592.5,399195
2018-06-15T02:59:00.000Z,6592.5,6593.0,6592.5,6593.0,472851
2018-06-15T03:00:00.000Z,6593.0,6593.0,6592.5,6593.0,209030
2018-06-15T03:01:00.000Z,6593.0,6593.0,6592.5,6593.0,474346
2018-06-15T03:02:00.000Z,6593.0,6597.5,6592.5,6597.0,2210031
2018-06-15T03:03:00.000Z,6597.0,6597.5,6597.0,6597.0,894570
2018-06-15T03:04:00.000Z,6597.0,6597.5,6594.0,6594.0,895753
2018-06-15T03:05:00.000Z,6594.0,6594.5,6593.5,6593.5,192759
2018-06-15T03:06:00.000Z,6593.5,6594.0,6593.5,6594.0,300253
2018-06-15T03:07:00.000Z,6594.0,6594.0,6593.5,6593.5,213685
2018-06-15T03:08:00.000Z,6593.5,6594.0,6592.5,6592.5,486520
2018-06-15T03:09:00.000Z,6592.5,6592.5,6590.0,6590.5,823286
2018-06-15T03:10:00.000Z,6590.5,6590.5,6588.5,6588.5,394604
2018-06-15T03:11:00.000Z,6588.5,6589.0,6588.5,6589.0,525404
2018-06-15T03:12:00.000Z,6589.0,6592.5,6588.5,6592.0,906239
2018-06-15T03:13:00.000Z,6592.0,6593.0,6592.0,6592.5,194530
2018-06-15T03:14:00.000Z,6592.5,6594.0,6592.5,6593.5,668303
2018-06-15T03:15:00.000Z,6593.5,6597.0,6593.5,6597.0,771054
2018-06-15T03:16:00.000Z,6597.0,6597.0,6596.5,6597.0,252822
2018-06-15T03:17:00.000Z,6597.0,6597.0,6596.5,6596.5,763320
2018-06-15T03:18:00.000Z,6596.5,6598.0,6597.0,6598.0,478110
2018-06-15T03:19:00.000Z,6598.0,6599.0,6597.5,6598.5,570956
2018-06-15T03:20:00.000Z,6598.5,6599.5,6598.5,6599.0,187710
2018-06-15T03:21:00.000Z,6599.0,6604.5,6599.0,6604.5,2254294
2018-06-15T03:22:00.000Z,6604.5,6604.5,6601.5,6601.5,1206117
2018-06-15T03:23:00.000Z,6601.5,6602.0,6601.5,6601.5,457741
2018-06-15T03:24:00.000Z,6601.5,6603.5,6601.5,6603.0,435335
2018-06-15T03:25:00.000Z,6603.0,6610.5,6603.0,6610.5,2856336
2018-06-15T03:26:00.000Z,6610.5,6613.0,6607.5,6608.0,2078947
2018-06-15T03:27:00.000Z,6608.0,6608.0,6607.0,6607.0,703151
2018-06-15T03:28:00.000Z,6607.0,6607.0,6601.5,6602.0,812681
2018-06-15T03:29:00.000Z,6602.0,6602.5,6601.5,6602.5,435200
2018-06-15T03:30:00.000Z,6602.5,6602.5,6602.0,6602.0,214195
2018-06-15T03:31:00.000Z,6602.0,6602.5,6602.0,6602.0,239008
2018-06-15T03:32:00.000Z,6602.0,6605.0,6602.0,6605.0,1013508
2018-06-15T03:33:00.000Z,6605.0,6605.0,6604.5,6605.0,217623
2018-06-15T03:34:00.000Z,6605.0,6606.5,6604.5,6606.0,463497
2018-06-15T03:35:00.000Z,6606.0,6606.5,6606.0,6606.5,678378
2018-06-15T03:36:00.000Z,6606.5,6606.5,6606.0,6606.5,214364
2018-06-15T03:37:00.000Z,6606.5,6606.5,6606.0,6606.5,127184
2018-06-15T03:38:00.000Z,6606.5,6607.5,6606.0,6607.5,559940
2018-06-15T03:39:00.000Z,6607.5,6607.5,6607.0,6607.0,99667
2018-06-15T03:40:00.000Z,6607.0,6608.0,6607.0,6608.0,726473
2018-06-15T03:41:00.000Z,6608.0,6616.0,6607.5,6610.5,3642140
2018-06-15T03:42:00.000Z,6610.5,6613.0,6610.0,6613.0,505727
2018-06-15T03:43:00.000Z,6613.0,6615.0,6612.5,6615.0,529627
2018-06-15T03:44:00.000Z,6615.0,6616.0,6615.0,6616.0,577337
2018-06-15T03:45:00.000Z,6616.0,6616.0,6615.0,6615.0,761560
2018-06-15T03:46:00.000Z,6615.0,6615.0,6611.5,6611.5,1080376
2018-06-15T03:47:00.000Z,6611.5,6616.5,6612.0,6616.5,1088517
2018-06-15T03:48:00.000Z,6616.5,6616.5,6614.0,6614.0,792130
2018-06-15T03:49:00.000Z,6614.0,6614.5,6613.0,6613.5,290085
2018-06-15T03:50:00.000Z,6613.5,6613.5,6610.0,6610.0,1469661
2018-06-15T03:51:00.000Z,6610.0,6610.5,6600.0,6605.0,2599200
2018-06-15T03:52:00.000Z,6605.0,6605.5,6600.0,6600.0,429950
2018-06-15T03:53:00.000Z,6600.0,6605.0,6600.0,6605.0,1290387
2018-06-15T03:54:00.000Z,6605.0,6607.5,6604.5,6607.5,788390
2018-06-15T03:55:00.000Z,6607.5,6608.5,6607.0,6608.5,207963
2018-06-15T03:56:00.000Z,6608.5,6609.5,6608.0,6609.0,919559
2018-06-15T03:57:00.000Z,6609.0,6609.5,6609.0,6609.0,194396
2018-06-15T03:58:00.000Z,6609.0,6609.5,6605.0,6605.0,559127
2018-06-15T03:59:00.000Z,6605.0,6605.5,6604.5,6604.5,614143
2018-06-15T04:00:00.000Z,6604.5,6605.0,6602.5,6602.5,880865
2018-06-15T04:01:00.000Z,6602.5,6603.0,6595.5,6597.5,1928788
2018-06-15T04:02:00.000Z,6597.5,6598.0,6597.5,6597.5,292267
2018-06-15T04:03:00.000Z,6597.5,6598.0,6595.5,6595.5,1449354
2018-06-15T04:04:00.000Z,6595.5,6596.0,6595.5,6595.5,150140
2018-06-15T04:05:00.000Z,6595.5,6595.5,6591.0,6591.0,1629043
2018-06-15T04:06:00.000Z,6591.0,6597.0,6590.5,6597.0,1477842
2018-06-15T04:07:00.000Z,6597.0,6597.0,6596.5,6596.5,166297
2018-06-15T04:08:00.000Z,6596.5,6597.0,6596.5,6596.5,286500
2018-06-15T04:09:00.000Z,6596.5,6597.0,6595.0,6595.0,206276
2018-06-15T04:10:00.000Z,6595.0,6595.5,6595.0,6595.5,88534
2018-06-15T04:11:00.000Z,6595.5,6595.5,6595.0,6595.0,296724
2018-06-15T04:12:00.000Z,6595.0,6595.5,6595.0,6595.5,168345
2018-06-15T04:13:00.000Z,6595.5,6595.5,6595.0,6595.0,49735
2018-06-15T04:14:00.000Z,6595.0,6595.5,6591.0,6591.0,890762
2018-06-15T04:15:00.000Z,6591.0,6591.0,6585.0,6585.0,1811606
2018-06-15T04:16:00.000Z,6585.0,6587.0,6583.5,6587.0,2268857
2018-06-15T04:17:00.000Z,6587.0,6587.5,6586.5,6587.5,320617
2018-06-15T04:18:00.000Z,6587.5,6587.5,6581.0,6581.0,1844989
2018-06-15T04:19:00.000Z,6581.0,6581.5,6580.0,6580.0,1443545
2018-06-15T04:20:00.000Z,6580.0,6580.0,6576.0,6580.0,2359705
2018-06-15T04:21:00.000Z,6580.0,6582.0,6579.5,6582.0,758274
2018-06-15T04:22:00.000Z,6582.0,6582.5,6581.5,6582.0,209308
2018-06-15T04:23:00.000Z,6582.0,6582.5,6582.0,6582.0,946502
2018-06-15T04:24:00.000Z,6582.0,6582.5,6582.0,6582.5,94126
2018-06-15T04:25:00.000Z,6582.5,6582.5,6582.0,6582.0,220243
2018-06-15T04:26:00.000Z,6582.0,6584.0,6582.0,6584.0,443986
2018-06-15T04:27:00.000Z,6584.0,6585.0,6584.0,6585.0,402942
2018-06-15T04:28:00.000Z,6585.0,6592.5,6585.0,6591.5,1411775
2018-06-15T04:29:00.000Z,6591.5,6592.0,6589.5,6590.0,603539
2018-06-15T04:30:00.000Z,6590.0,6590.0,6588.0,6588.0,435813
2018-06-15T04:31:00.000Z,6588.0,6588.0,6587.5,6588.0,435910
2018-06-15T04:32:00.000Z,6588.0,6588.0,6585.0,6585.5,1068673
2018-06-15T04:33:00.000Z,6585.5,6585.5,6585.0,6585.0,622928
2018-06-15T04:34:00.000Z,6585.0,6585.5,6585.0,6585.5,112913
2018-06-15T04:35:00.000Z,6585.5,6585.5,6585.0,6585.5,127882
2018-06-15T04:36:00.000Z,6585.5,6587.5,6585.0,6587.5,156875
2018-06-15T04:37:00.000Z,6587.5,6592.0,6587.0,6592.0,700634
2018-06-15T04:38:00.000Z,6592.0,6592.0,6591.5,6592.0,252460
2018-06-15T04:39:00.000Z,6592.0,6596.0,6591.5,6595.0,1842925
2018-06-15T04:40:00.000Z,6595.0,6595.5,6594.5,6594.5,251235
2018-06-15T04:41:00.000Z,6594.5,6595.0,6594.5,6594.5,214976
2018-06-15T04:42:00.000Z,6594.5,6594.5,6588.5,6588.5,1117847
2018-06-15T04:43:00.000Z,6588.5,6590.5,6588.5,6590.5,579084
2018-06-15T04:44:00.000Z,6590.5,6593.0,6590.0,6593.0,167590
2018-06-15T04:45:00.000Z,6593.0,6593.0,6592.5,6592.5,174795
2018-06-15T04:46:00.000Z,6592.5,6593.0,6577.0,6577.0,3842755
2018-06-15T04:47:00.000Z,6577.0,6580.0,6562.5,6571.0,6097923
2018-06-15T04:48:00.000Z,6571.0,6570.5,6563.0,6564.5,4355467
2018-06-15T04:49:00.000Z,6564.5,6564.5,6557.0,6557.5,7217023
2018-06-15T04:50:00.000Z,6557.5,6562.0,6531.5,6550.5,15835499
2018-06-15T04:51:00.000Z,6550.5,6559.5,6549.5,6558.5,4953204
2018-06-15T04:52:00.000Z,6558.5,6558.5,6553.5,6554.0,3171055
2018-06-15T04:53:00.000Z,6554.0,6556.5,6553.5,6556.0,1476975
2018-06-15T04:54:00.000Z,6556.0,6570.5,6556.0,6570.0,3583361
2018-06-15T04:55:00.000Z,6570.0,6570.0,6566.5,6568.0,1885251
2018-06-15T04:56:00.000Z,6568.0,6568.0,6563.5,6563.5,1675166
2018-06-15T04:57:00.000Z,6563.5,6564.0,6553.5,6553.5,2125569
2018-06-15T04:58:00.000Z,6553.5,6562.0,6553.5,6562.0,1550636
2018-06-15T04:59:00.000Z,6562.0,6565.0,6561.5,6565.0,674454
2018-06-15T05:00:00.000Z,6565.0,6565.0,6564.5,6565.0,784877
2018-06-15T05:01:00.000Z,6565.0,6569.0,6564.5,6567.5,1023585
2018-06-15T05:02:00.000Z,6567.5,6569.0,6564.5,6564.5,1243230
2018-06-15T05:03:00.000Z,6564.5,6565.0,6563.0,6563.0,698585
2018-06-15T05:04:00.000Z,6563.0,6563.5,6560.5,6560.5,1046333
2018-06-15T05:05:00.000Z,6560.5,6561.0,6555.0,6555.0,1393570
2018-06-15T05:06:00.000Z,6555.0,6555.5,6549.5,6549.5,1915249
2018-06-15T05:07:00.000Z,6549.5,6551.0,6542.0,6551.0,4769685
2018-06-15T05:08:00.000Z,6551.0,6559.5,6550.5,6559.5,2574230
2018-06-15T05:09:00.000Z,6559.5,6559.5,6559.0,6559.5,1529750
2018-06-15T05:10:00.000Z,6559.5,6562.0,6559.0,6562.0,697645
2018-06-15T05:11:00.000Z,6562.0,6563.0,6562.0,6563.0,654448
2018-06-15T05:12:00.000Z,6563.0,6562.5,6560.0,6560.0,813820
2018-06-15T05:13:00.000Z,6560.0,6560.5,6560.0,6560.5,835694
2018-06-15T05:14:00.000Z,6560.5,6560.5,6559.5,6559.5,434070
2018-06-15T05:15:00.000Z,6559.5,6560.0,6558.5,6558.5,760061
2018-06-15T05:16:00.000Z,6558.5,6559.0,6552.0,6552.5,844858
2018-06-15T05:17:00.000Z,6552.5,6552.5,6547.0,6547.0,2039481
2018-06-15T05:18:00.000Z,6547.0,6547.5,6542.5,6547.5,1775797
2018-06-15T05:19:00.000Z,6547.5,6563.0,6547.0,6563.0,1801450
2018-06-15T05:20:00.000Z,6563.0,6569.0,6562.5,6564.5,5138062
2018-06-15T05:21:00.000Z,6564.5,6565.0,6558.5,6559.0,1721212
2018-06-15T05:22:00.000Z,6559.0,6563.5,6558.5,6563.0,1252190
2018-06-15T05:23:00.000Z,6563.0,6563.5,6563.0,6563.5,126808
2018-06-15T05:24:00.000Z,6563.5,6563.5,6563.0,6563.0,721153
2018-06-15T05:25:00.000Z,6563.0,6563.0,6558.5,6559.0,688278
2018-06-15T05:26:00.000Z,6559.0,6560.5,6559.0,6560.5,630566
2018-06-15T05:27:00.000Z,6560.5,6563.0,6561.0,6563.0,489123
2018-06-15T05:28:00.000Z,6563.0,6563.0,6562.5,6563.0,262135
2018-06-15T05:29:00.000Z,6563.0,6563.0,6562.5,6563.0,102443
2018-06-15T05:30:00.000Z,6563.0,6565.5,6562.5,6565.0,548744
2018-06-15T05:31:00.000Z,6565.0,6568.0,6565.0,6568.0,581697
2018-06-15T05:32:00.000Z,6568.0,6568.0,6565.5,6565.5,667689
2018-06-15T05:33:00.000Z,6565.5,6566.0,6562.5,6563.0,404499
2018-06-15T05:34:00.000Z,6563.0,6565.0,6562.5,6565.0,709245
2018-06-15T05:35:00.000Z,6565.0,6577.0,6564.5,6577.0,2287290
2018-06-15T05:36:00.000Z,6577.0,6582.0,6570.5,6582.0,4047676
2018-06-15T05:37:00.000Z,6582.0,6582.0,6578.5,6579.0,1645179
2018-06-15T05:38:00.000Z,6579.0,6579.5,6578.5,6579.5,1072888
2018-06-15T05:39:00.000Z,6579.5,6579.5,6578.5,6578.5,608809
2018-06-15T05:40:00.000Z,6578.5,6579.0,6577.5,6578.0,490590
2018-06-15T05:41:00.000Z,6578.0,6580.5,6577.5,6580.5,1266036
2018-06-15T05:42:00.000Z,6580.5,6581.5,6580.0,6581.5,672757
2018-06-15T05:43:00.000Z,6581.5,6581.5,6576.0,6576.0,1392587
2018-06-15T05:44:00.000Z,6576.0,6576.5,6575.5,6576.0,681471
2018-06-15T05:45:00.000Z,6576.0,6576.0,6575.0,6575.0,87462
